query,method,rank,doc_title,doc_index,doc_text_snippet,bm25_score,dense_score,hybrid_score,relevance_type
Year the Soviet Union dissolved,dense_only,7,Czechoslovakia,2343,"czechoslovakia (; czech and , česko-slovensko) was a landlocked state in central europe, created in 1918, when it declared its independence from austria-hungary. in 1938, after the munich agreement, t",0.5260184719431173,0.8807603120803833,0.8807603120803833,not_relevant
Year the Soviet Union dissolved,dense_only,8,Belarus,1477,"belarus, officially the republic of belarus, is a landlocked country in eastern europe. it is bordered by russia to the east and northeast, ukraine to the south, poland to the west, and lithuania and ",0.38874767106674774,0.8719853162765503,0.8719853162765503,not_relevant
Year the Soviet Union dissolved,dense_only,9,Aleksandr Solzhenitsyn,534,"aleksandr isayevich solzhenitsyn (11 december 1918 – 3 august 2008) was a russian writer. a prominent soviet dissident, solzhenitsyn was an outspoken critic of communism and helped to raise global awa",0.3876432020342486,0.8200863599777222,0.8200863599777222,partial
Year the Soviet Union dissolved,dense_only,10,Alexander Kerensky,1035,alexander fyodorovich kerensky ( – 11 june 1970) was a russian lawyer and revolutionary who led the russian provisional government and the short-lived russian republic for three months from late july ,0.38820688086903343,0.8169363737106323,0.8169363737106323,not_relevant
Year the Soviet Union dissolved,hybrid_weighted_sum,1,Étoile Nord-Africaine,5327,"the étoile nord-africaine or ena (french for north african star) was an early algerian nationalist organization founded in 1926. it was dissolved first in 1929, then reorganised in 1933 but was later ",1.0,0.6277565360069275,0.8138782680034637,partial
Year the Soviet Union dissolved,hybrid_weighted_sum,2,Politics of Armenia,252,"the politics of armenia take place in the framework of the parliamentary representative democratic republic of armenia, whereby the president of armenia is the head of state and the prime minister of ",0.6786981035691326,0.8912032842636108,0.7849506939163717,not_relevant
Year the Soviet Union dissolved,hybrid_weighted_sum,3,Cold War (1948–1953),2310,the cold war (1948–1953) is the period within the cold war from the incapacitation of the allied control council in 1948 to the conclusion of the korean war in 1953.  the list of world leaders in thes,0.604413489201145,0.9177632331848145,0.7610883611929797,not_relevant
Year the Soviet Union dissolved,hybrid_weighted_sum,4,Politics of the Central African Republic,2439,"the politics of the central african republic formally take place in a framework of a semi-presidential republic. in this system, the president is the head of state, with a prime minister as head of go",0.7871057164375015,0.6634674072265625,0.725286561832032,not_relevant
Year the Soviet Union dissolved,hybrid_weighted_sum,5,New Country (Armenia),3853,"new country (; nor yerkir) was a political party in armenia. it was created by artashes tumanyan, chief of staff to former president robert kocharyan.  history artashes tumanyan participated in the 20",0.8320263598411685,0.6066477298736572,0.7193370448574128,not_relevant
Year the Soviet Union dissolved,hybrid_weighted_sum,6,Oboronprom,6792,"opk oboronprom () was a russian aerospace holding company. the company was involved in helicopter production, engine production, air-defence systems, complex radio-electronic systems and leasing. russ",0.7782343898872829,0.6547391414642334,0.7164867656757581,not_relevant
Year the Soviet Union dissolved,hybrid_weighted_sum,7,Czechoslovakia,2343,"czechoslovakia (; czech and , česko-slovensko) was a landlocked state in central europe, created in 1918, when it declared its independence from austria-hungary. in 1938, after the munich agreement, t",0.5260184719431173,0.8807603120803833,0.7033893920117503,not_relevant
Year the Soviet Union dissolved,hybrid_weighted_sum,8,Foreign relations of Belarus,1493,the byelorussian ssr was one of only two soviet republics to be separate members of the united nations (the other being the ukrainian ssr). both republics and the soviet union joined the un when the o,0.387492214929488,1.0,0.693746107464744,partial
Year the Soviet Union dissolved,hybrid_weighted_sum,9,Azerbaijani Armed Forces,249,the azerbaijani armed forces () is the military of the republic of azerbaijan. it was re-established according to the country’s law of the armed forces on 9 october 1991. the original azerbaijan democ,0.5979865822034127,0.786999523639679,0.6924930529215458,not_relevant
Year the Soviet Union dissolved,hybrid_weighted_sum,10,People's Party (Greece),8628,"the people's party or populist party () was a conservative and pro-monarchist greek political party founded by dimitrios gounaris, the main political rival of eleftherios venizelos and his liberal par",0.8009670696897153,0.5829277038574219,0.6919473867735686,not_relevant
Year the Soviet Union dissolved,hybrid_rrf,1,Étoile Nord-Africaine,5327,"the étoile nord-africaine or ena (french for north african star) was an early algerian nationalist organization founded in 1926. it was dissolved first in 1929, then reorganised in 1933 but was later ",1.0,0.6277565360069275,0.02227579556412729,partial
Year the Soviet Union dissolved,hybrid_rrf,2,Politics of Armenia,252,"the politics of armenia take place in the framework of the parliamentary representative democratic republic of armenia, whereby the president of armenia is the head of state and the prime minister of ",0.6786981035691326,0.8912032842636108,0.022000830220008302,not_relevant
Year the Soviet Union dissolved,hybrid_rrf,3,Cold War (1948–1953),2310,the cold war (1948–1953) is the period within the cold war from the incapacitation of the allied control council in 1948 to the conclusion of the korean war in 1953.  the list of world leaders in thes,0.604413489201145,0.9177632331848145,0.021587301587301586,not_relevant
Year the Soviet Union dissolved,hybrid_rrf,4,Czechoslovakia,2343,"czechoslovakia (; czech and , česko-slovensko) was a landlocked state in central europe, created in 1918, when it declared its independence from austria-hungary. in 1938, after the munich agreement, t",0.5260184719431173,0.8807603120803833,0.019756291008724492,not_relevant
Year the Soviet Union dissolved,hybrid_rrf,5,Azerbaijani Armed Forces,249,the azerbaijani armed forces () is the military of the republic of azerbaijan. it was re-established according to the country’s law of the armed forces on 9 october 1991. the original azerbaijan democ,0.5979865822034127,0.786999523639679,0.018951310861423223,not_relevant
Year the Soviet Union dissolved,hybrid_rrf,6,Politics of the Central African Republic,2439,"the politics of the central african republic formally take place in a framework of a semi-presidential republic. in this system, the president is the head of state, with a prime minister as head of go",0.7871057164375015,0.6634674072265625,0.017555655162109666,not_relevant
Year the Soviet Union dissolved,hybrid_rrf,7,Oboronprom,6792,"opk oboronprom () was a russian aerospace holding company. the company was involved in helicopter production, engine production, air-defence systems, complex radio-electronic systems and leasing. russ",0.7782343898872829,0.6547391414642334,0.016748366013071895,not_relevant
Year the Soviet Union dissolved,hybrid_rrf,8,New Country (Armenia),3853,"new country (; nor yerkir) was a political party in armenia. it was created by artashes tumanyan, chief of staff to former president robert kocharyan.  history artashes tumanyan participated in the 20",0.8320263598411685,0.6066477298736572,0.01657239819004525,not_relevant
Year the Soviet Union dissolved,hybrid_rrf,9,Azerbaijan,95,"azerbaijan (, ; , ), officially the republic of azerbaijan, is a transcontinental country located at the boundary of eastern europe and west asia. it is a part of the south caucasus region and is boun",0.45922593699448666,0.7592302560806274,0.01642156862745098,not_relevant
Year the Soviet Union dissolved,hybrid_rrf,10,Foreign relations of Belarus,1493,the byelorussian ssr was one of only two soviet republics to be separate members of the united nations (the other being the ukrainian ssr). both republics and the soviet union joined the un when the o,0.387492214929488,1.0,0.01639344262295082,partial
How does the human immune system recognise pathogens,bm25_only,1,Neuroimmune system,3827,the neuroimmune system is a system of structures and processes involving the biochemical and electrophysiological interactions between the nervous system and immune system which protect neurons from p,1.0,0.9704588651657104,1.0,relevant
